COUNTRY_NAME;COUNTRY_CODE;YEAR;FIELD_REFERENCE;MONTHLY_VALUE
United Kingdom;GBR;2013;Economic activity (Aggregate): Total;3411,18
United Kingdom;GBR;2015;Economic activity (ISIC-Rev.4): Total;3373,33
United Kingdom;GBR;2015;Economic activity (Aggregate): Total;3373,33
United Kingdom;GBR;2016;Economic activity (ISIC-Rev.4): Total;3079,79
United Kingdom;GBR;2016;Economic activity (Aggregate): Total;3079,79
United Kingdom;GBR;2017;Economic activity (ISIC-Rev.4): Total;3012,96
United Kingdom;GBR;2017;Economic activity (Aggregate): Total;3012,96
United Kingdom;GBR;2018;Economic activity (ISIC-Rev.4): Total;3216,68
United Kingdom;GBR;2018;Economic activity (Aggregate): Total;3216,68
United Kingdom;GBR;2019;Economic activity (ISIC-Rev.4): Total;3168,06
United Kingdom;GBR;2019;Economic activity (Aggregate): Total;3168,06
United States;USA;2010;Economic activity (ISIC-Rev.4): Total;3389,02
United States;USA;2010;Economic activity (Aggregate): Total;3389,02
United States;USA;2011;Economic activity (ISIC-Rev.4): Total;3433,6
United States;USA;2011;Economic activity (Aggregate): Total;3433,6
United States;USA;2012;Economic activity (ISIC-Rev.4): Total;3512,33
United States;USA;2012;Economic activity (Aggregate): Total;3512,33
United States;USA;2013;Economic activity (ISIC-Rev.4): Total;3578,78
United States;USA;2013;Economic activity (Aggregate): Total;3578,78
United States;USA;2014;Economic activity (ISIC-Rev.4): Total;3623,5
United States;USA;2014;Economic activity (Aggregate): Total;3623,5
United States;USA;2015;Economic activity (ISIC-Rev.4): Total;3728,37
United States;USA;2015;Economic activity (Aggregate): Total;3728,37
United States;USA;2016;Economic activity (ISIC-Rev.4): Total;3834,6
United States;USA;2016;Economic activity (Aggregate): Total;3834,6
United States;USA;2017;Economic activity (ISIC-Rev.4): Total;3955,18
United States;USA;2017;Economic activity (Aggregate): Total;3955,18
United States;USA;2018;Economic activity (ISIC-Rev.4): Total;4088,47
United States;USA;2018;Economic activity (Aggregate): Total;4088,47
United States;USA;2019;Economic activity (ISIC-Rev.4): Total;4233,08
United States;USA;2019;Economic activity (Aggregate): Total;4233,08
United States;USA;2020;Economic activity (ISIC-Rev.4): Total;4502,19
United States;USA;2020;Economic activity (Aggregate): Total;4502,19
Uruguay;URY;2010;Economic activity (ISIC-Rev.3.1): Total;699
Uruguay;URY;2010;Economic activity (Aggregate): Total;699
Uruguay;URY;2011;Economic activity (ISIC-Rev.4): Total;840,65
Uruguay;URY;2011;Economic activity (Aggregate): Total;840,65
Uruguay;URY;2012;Economic activity (ISIC-Rev.4): Total;885,25
Uruguay;URY;2012;Economic activity (Aggregate): Total;885,25
Uruguay;URY;2013;Economic activity (ISIC-Rev.4): Total;986,78
Uruguay;URY;2013;Economic activity (Aggregate): Total;986,78
Uruguay;URY;2014;Economic activity (ISIC-Rev.4): Total;986,78
Uruguay;URY;2014;Economic activity (Aggregate): Total;986,78
Uruguay;URY;2015;Economic activity (ISIC-Rev.4): Total;925,46
Uruguay;URY;2015;Economic activity (Aggregate): Total;925,46
Uruguay;URY;2016;Economic activity (ISIC-Rev.4): Total;860,34
Uruguay;URY;2016;Economic activity (Aggregate): Total;860,34
Uruguay;URY;2017;Economic activity (ISIC-Rev.4): Total;1055,04
Uruguay;URY;2017;Economic activity (Aggregate): Total;1055,04
Uruguay;URY;2018;Economic activity (ISIC-Rev.4): Total;1044,47
Uruguay;URY;2018;Economic activity (Aggregate): Total;1044,47
Uruguay;URY;2019;Economic activity (ISIC-Rev.4): Total;984,58
Uruguay;URY;2019;Economic activity (Aggregate): Total;984,58
Uzbekistan;UZB;2013;Economic activity (ISIC-Rev.4): Total;413,34
Uzbekistan;UZB;2013;Economic activity (Aggregate): Total;413,34
Uzbekistan;UZB;2014;Economic activity (ISIC-Rev.4): Total;436,15
Uzbekistan;UZB;2014;Economic activity (Aggregate): Total;436,15
Uzbekistan;UZB;2015;Economic activity (ISIC-Rev.4): Total;456,26
Uzbekistan;UZB;2015;Economic activity (Aggregate): Total;456,26
Uzbekistan;UZB;2016;Economic activity (ISIC-Rev.4): Total;436,31
Uzbekistan;UZB;2016;Economic activity (Aggregate): Total;436,31
Uzbekistan;UZB;2017;Economic activity (ISIC-Rev.4): Total;285,06
Uzbekistan;UZB;2017;Economic activity (Aggregate): Total;285,06
Uzbekistan;UZB;2018;Economic activity (ISIC-Rev.4): Total;225,87
Uzbekistan;UZB;2018;Economic activity (Aggregate): Total;225,87
Uzbekistan;UZB;2019;Economic activity (ISIC-Rev.4): Total;263,06
Uzbekistan;UZB;2019;Economic activity (Aggregate): Total;263,06
Vanuatu;VUT;2010;Economic activity (ISIC-Rev.4): Total;447,3
Vanuatu;VUT;2010;Economic activity (Aggregate): Total;447,3
Viet Nam;VNM;2010;Economic activity (ISIC-Rev.4): Total;135,31
Viet Nam;VNM;2010;Economic activity (Aggregate): Total;135,31
Viet Nam;VNM;2011;Economic activity (ISIC-Rev.4): Total;152,33
Viet Nam;VNM;2011;Economic activity (Aggregate): Total;152,33
Viet Nam;VNM;2012;Economic activity (ISIC-Rev.4): Total;180,41
Viet Nam;VNM;2012;Economic activity (Aggregate): Total;180,41
Viet Nam;VNM;2013;Economic activity (ISIC-Rev.4): Total;195,82
Viet Nam;VNM;2013;Economic activity (Aggregate): Total;195,82
Viet Nam;VNM;2014;Economic activity (ISIC-Rev.4): Total;211,4
Viet Nam;VNM;2014;Economic activity (Aggregate): Total;211,4
Viet Nam;VNM;2015;Economic activity (ISIC-Rev.4): Total;236,28
Viet Nam;VNM;2015;Economic activity (Aggregate): Total;236,28
Viet Nam;VNM;2016;Economic activity (ISIC-Rev.4): Total;250,42
Viet Nam;VNM;2016;Economic activity (Aggregate): Total;250,42
Viet Nam;VNM;2017;Economic activity (ISIC-Rev.4): Total;240,13
Viet Nam;VNM;2017;Economic activity (Aggregate): Total;240,13
Viet Nam;VNM;2018;Economic activity (ISIC-Rev.4): Total;255,55
Viet Nam;VNM;2018;Economic activity (Aggregate): Total;255,55
Viet Nam;VNM;2019;Economic activity (ISIC-Rev.4): Total;288,79
Viet Nam;VNM;2019;Economic activity (Aggregate): Total;288,79
Yemen;YEM;2010;Economic activity (ISIC-Rev.4): Total;163,44
Yemen;YEM;2010;Economic activity (Aggregate): Total;163,44
Yemen;YEM;2014;Economic activity (ISIC-Rev.3.1): Total;310,68
Yemen;YEM;2014;Economic activity (Aggregate): Total;310,68
Zambia;ZMB;2017;Economic activity (ISIC-Rev.4): Total;422,01
Zambia;ZMB;2017;Economic activity (Aggregate): Total;422,01
Zambia;ZMB;2018;Economic activity (ISIC-Rev.4): Total;302,1
Zambia;ZMB;2018;Economic activity (Aggregate): Total;302,1
Zambia;ZMB;2019;Economic activity (ISIC-Rev.4): Total;240,92
Zambia;ZMB;2019;Economic activity (Aggregate): Total;240,92
